actual_label,predicted_label,error,is_anomaly
normal,normal,0.0015690065,0
normal,normal,0.0078182,0
neptune,neptun,0.53050226,1
normal,normal,0.0013440842,0
satan,normal,0.07413222,0
neptune,neptun,0.58942163,1
neptune,neptun,0.56606627,1
neptune,neptun,0.5888486,1
normal,normal,0.022523403,0
normal,normal,0.0007724248,0
satan,satan,0.9880974,1
normal,normal,0.0022576097,0
neptune,neptun,0.66851515,1
normal,normal,0.07581202,0
normal,normal,0.0024724945,0
neptune,neptun,0.6534678,1
normal,normal,0.011538812,0
normal,normal,0.0019443508,0
neptune,neptun,0.5710649,1
normal,normal,0.07808163,0
satan,satan,0.34880367,1
normal,normal,0.0011319165,0
neptune,neptun,0.6396228,1
normal,normal,0.009581692,0
neptune,neptun,0.6654717,1
normal,normal,0.0060353214,0
normal,ipswee,0.12656806,1
normal,normal,0.0009817608,0
normal,normal,0.0021577121,0
neptune,neptun,0.70170516,1
normal,normal,0.014589826,0
neptune,neptun,0.5554699,1
neptune,neptun,0.6384196,1
ipsweep,ipswee,0.273942,1
normal,normal,0.003463344,0
normal,normal,0.009662908,0
normal,normal,0.0035112717,0
normal,normal,0.0056094774,0
normal,normal,0.07062544,0
normal,normal,0.0009006239,0
portsweep,portsw,0.4191888,1
normal,normal,0.002340716,0
normal,warezc,0.8239047,1
normal,normal,0.0019594342,0
normal,normal,0.0022494982,0
back,normal,0.026720539,0
normal,normal,0.00096320774,0
neptune,neptun,0.5906604,1
normal,normal,0.0013440866,0
normal,normal,0.014817798,0
neptune,neptun,0.4120434,1
portsweep,portsw,0.6862804,1
normal,normal,0.007989904,0
normal,ipswee,0.1392204,1
normal,normal,0.0056202845,0
neptune,neptun,0.6259324,1
normal,normal,0.0005435404,0
neptune,neptun,0.70951426,1
normal,normal,0.02079328,0
neptune,neptun,0.6284355,1
portsweep,portsw,0.21835323,1
normal,normal,0.007686999,0
normal,normal,0.034020282,0
normal,normal,0.055194966,0
normal,normal,0.0047694906,0
neptune,neptun,0.59197825,1
normal,normal,0.008820134,0
normal,normal,0.05347109,0
normal,normal,0.0017553756,0
satan,satan,0.094908535,1
normal,normal,0.0009896547,0
neptune,neptun,0.5262059,1
back,back,0.23769875,1
neptune,neptun,0.6812628,1
neptune,neptun,0.5809456,1
normal,ipswee,0.11202983,1
neptune,neptun,0.42485106,1
satan,satan,1.1654558,1
normal,warezc,0.08928598,1
neptune,neptun,0.70835024,1
normal,normal,0.0010044749,0
normal,normal,0.002774621,0
normal,normal,0.008428463,0
normal,httptu,0.23489101,1
neptune,neptun,0.6467668,1
normal,normal,0.044267483,0
neptune,neptun,0.7229309,1
neptune,neptun,0.6730106,1
neptune,neptun,0.2995429,1
normal,normal,0.0051732427,0
normal,normal,0.00067556684,0
normal,normal,0.030287746,0
nmap,nmap,0.1350289,1
normal,normal,0.007925617,0
normal,normal,0.0015167105,0
neptune,neptun,0.52595794,1
normal,normal,0.07090733,0
normal,normal,0.0050807944,0
normal,normal,0.0009080934,0
normal,mscan,0.09922747,1
neptune,neptun,0.46970764,1
normal,normal,0.014504373,0
normal,normal,0.07324312,0
back,normal,0.034845877,0
neptune,neptun,0.65063304,1
normal,normal,0.00911763,0
smurf,smurf,0.43288046,1
normal,normal,0.009582691,0
satan,satan,1.0735619,1
normal,normal,0.00061859563,0
neptune,neptun,0.5892465,1
normal,normal,0.002989988,0
normal,normal,0.0009818879,0
neptune,neptun,0.58157146,1
neptune,neptun,0.5798032,1
normal,normal,0.016312227,0
neptune,neptun,0.683286,1
neptune,neptun,0.44186613,1
neptune,neptun,0.59360653,1
neptune,neptun,0.54058313,1
normal,normal,0.003998147,0
satan,satan,0.9759469,1
neptune,neptun,0.52364653,1
neptune,neptun,0.3854426,1
neptune,neptun,0.64099556,1
normal,normal,0.001225565,0
neptune,neptun,0.22794291,1
normal,normal,0.0028586313,0
neptune,neptun,0.66128856,1
normal,normal,0.0046388307,0
normal,normal,0.00047146008,0
neptune,neptun,0.26990557,1
normal,normal,0.008272685,0
normal,normal,0.06338717,0
normal,normal,0.006396397,0
normal,normal,0.0010535369,0
normal,normal,0.00085836794,0
normal,normal,0.007107525,0
ipsweep,ipswee,0.2500193,1
normal,normal,0.0011096109,0
neptune,neptun,0.645139,1
back,normal,0.044875193,0
normal,normal,0.001744029,0
neptune,neptun,0.72490525,1
normal,normal,0.005748847,0
neptune,neptun,0.5866332,1
normal,normal,0.011465408,0
normal,normal,0.0023293626,0
neptune,neptun,0.67691463,1
normal,normal,0.021273578,0
normal,normal,0.0024964607,0
normal,normal,0.0053542913,0
teardrop,teardr,4.0273857,1
normal,normal,0.0028492045,0
normal,normal,0.015714044,0
normal,normal,0.0027224063,0
normal,normal,0.0053291176,0
nmap,nmap,0.1297186,1
normal,normal,0.0051249578,0
smurf,normal,0.051498443,0
ipsweep,ipswee,0.25085887,1
nmap,nmap,0.14296386,1
satan,satan,1.2527431,1
teardrop,teardr,3.701292,1
satan,satan,0.35715553,1
neptune,neptun,0.6320641,1
normal,normal,0.00087947136,0
normal,normal,0.036260907,0
normal,normal,0.004410911,0
teardrop,teardr,3.6988301,1
neptune,neptun,0.6077425,1
neptune,neptun,0.6926056,1
neptune,neptun,0.7010973,1
normal,normal,0.016675703,0
normal,normal,0.0011477409,0
satan,satan,0.33998734,1
normal,normal,0.024679806,0
portsweep,portsw,0.88046116,1
normal,normal,0.0009327032,0
neptune,neptun,0.6503473,1
normal,normal,0.006721011,0
normal,normal,0.0014672003,0
neptune,neptun,0.58554435,1
normal,normal,0.00085489766,0
neptune,neptun,0.59253585,1
ipsweep,ipswee,0.094657436,1
normal,normal,0.002712324,0
neptune,neptun,0.6283899,1
normal,normal,0.027724152,0
neptune,neptun,0.52808225,1
neptune,neptun,0.7023078,1
portsweep,portsw,1.8195196,1
normal,normal,0.038373683,0
neptune,neptun,0.53249663,1
neptune,neptun,0.6444734,1
normal,normal,0.043645788,0
normal,normal,0.0030483934,0
neptune,neptun,0.61381,1
normal,apache,0.0956405,1
neptune,neptun,0.51547754,1
normal,normal,0.0017515275,0
ipsweep,ipswee,0.2277641,1
normal,normal,0.009308259,0
normal,normal,0.02538697,0
normal,normal,0.0006675079,0
normal,normal,0.0008331877,0
normal,snmpge,0.15813117,1
normal,normal,0.0036218814,0
neptune,neptun,0.30990645,1
neptune,neptun,0.62200534,1
neptune,neptun,0.5695372,1
normal,normal,0.012321356,0
portsweep,portsw,0.7934735,1
normal,normal,0.0072708577,0
neptune,neptun,0.5786988,1
neptune,neptun,0.64167905,1
normal,normal,0.002834667,0
normal,normal,0.0097481785,0
teardrop,teardr,3.6991532,1
portsweep,portsw,0.24635135,1
normal,normal,0.08146262,0
neptune,neptun,0.65578663,1
normal,normal,0.0008299941,0
normal,normal,0.023652626,0
ipsweep,ipswee,0.932746,1
normal,normal,0.0013003062,0
neptune,neptun,0.5921878,1
neptune,neptun,0.6734949,1
neptune,neptun,0.6579439,1
smurf,smurf,0.2917952,1
normal,normal,0.003640014,0
normal,normal,0.010786889,0
normal,warezc,1.1211166,1
neptune,neptun,0.39853162,1
normal,normal,0.029623289,0
neptune,neptun,0.6648208,1
normal,normal,0.0023571744,0
normal,normal,0.0010535689,0
neptune,neptun,0.5835577,1
ipsweep,ipswee,0.33102435,1
neptune,neptun,0.6111391,1
neptune,neptun,0.68051726,1
neptune,neptun,0.73416156,1
normal,normal,0.0007196553,0
normal,normal,0.0038761897,0
neptune,neptun,0.6905981,1
normal,normal,0.056390844,0
normal,normal,0.0026127046,0
smurf,smurf,0.3228745,1
normal,normal,0.0028599526,0
neptune,neptun,0.62112397,1
neptune,neptun,0.5663972,1
satan,satan,1.3487161,1
normal,normal,0.007677853,0
normal,normal,0.016312197,0
neptune,neptun,0.69127923,1
normal,normal,0.007690414,0
neptune,neptun,0.33572808,1
smurf,normal,0.020034295,0
normal,normal,0.002858633,0
neptune,neptun,0.64573336,1
neptune,neptun,0.41618207,1
satan,normal,0.07974943,0
teardrop,teardr,3.70443,1
normal,normal,0.0008301299,0
neptune,neptun,0.3238078,1
ipsweep,ipswee,0.26031533,1
normal,normal,0.052193332,0
normal,normal,0.0038986853,0
neptune,neptun,0.68197864,1
normal,normal,0.025295133,0
normal,warezc,0.094971016,1
neptune,neptun,0.6752083,1
normal,normal,0.0008795982,0
normal,normal,0.024128502,0
neptune,neptun,0.6401313,1
neptune,neptun,0.63942444,1
smurf,normal,0.074867204,0
warezclient,warezc,0.11750524,1
normal,normal,0.0022219417,0
normal,normal,0.023189196,0
normal,normal,0.0008812952,0
neptune,neptun,0.62356526,1
neptune,neptun,0.5949414,1
teardrop,teardr,3.6994393,1
normal,normal,0.002219842,0
normal,normal,0.0014666293,0
normal,normal,0.011951563,0
normal,ps,0.13020128,1
neptune,neptun,0.5857952,1
normal,normal,0.0019280411,0
neptune,neptun,0.58760077,1
neptune,neptun,0.5906539,1
normal,normal,0.03200575,0
normal,normal,0.010904773,0
normal,normal,0.0062895156,0
smurf,normal,0.05756995,0
neptune,neptun,0.43898812,1
normal,normal,0.0024255053,0
neptune,neptun,0.72649944,1
normal,normal,0.017011808,0
normal,normal,0.0035604008,0
ipsweep,ipswee,0.35733017,1
warezclient,warezc,0.253286,1
normal,normal,0.0005787742,0
neptune,neptun,0.30751115,1
normal,normal,0.001138798,0
ipsweep,normal,0.05620528,0
neptune,neptun,0.5434118,1
neptune,neptun,0.7122065,1
normal,normal,0.01343032,0
normal,loadmo,0.2775269,1
normal,normal,0.006092699,0
neptune,neptun,0.53083366,1
nmap,nmap,0.13238557,1
normal,normal,0.005001273,0
normal,normal,0.029448355,0
neptune,neptun,0.2677006,1
satan,satan,1.2695447,1
smurf,smurf,0.25935486,1
portsweep,portsw,0.1617298,1
ipsweep,ipswee,1.0289887,1
neptune,neptun,0.5389335,1
normal,normal,0.07831146,0
normal,nmap,0.16181797,1
ipsweep,ipswee,0.30930862,1
normal,normal,0.023298329,0
normal,normal,0.0010802253,0
normal,normal,0.0030225753,0
smurf,normal,0.045083154,0
satan,satan,1.2588606,1
neptune,neptun,0.5945573,1
normal,normal,0.032782298,0
neptune,neptun,0.6764989,1
normal,normal,0.0029691544,0
normal,normal,0.0014063223,0
normal,normal,0.0016300972,0
normal,mscan,0.109158136,1
normal,normal,0.0021447237,0
neptune,neptun,0.53635526,1
neptune,neptun,0.2954577,1
neptune,neptun,0.40152097,1
neptune,neptun,0.59490204,1
normal,normal,0.003194866,0
normal,normal,0.0035675277,0
normal,normal,0.002894727,0
normal,normal,0.033477794,0
normal,normal,0.004986139,0
neptune,neptun,0.43795505,1
neptune,neptun,0.566653,1
normal,normal,0.04279092,0
normal,normal,0.044969454,0
satan,satan,1.4838809,1
nmap,nmap,0.28606364,1
neptune,neptun,0.58777833,1
normal,normal,0.0419042,0
normal,normal,0.0010306508,0
neptune,neptun,0.5980032,1
neptune,neptun,0.6111391,1
normal,normal,0.0008796018,0
satan,normal,0.03856458,0
neptune,neptun,0.41534477,1
neptune,neptun,0.70835596,1
neptune,neptun,0.5178345,1
satan,satan,0.112253994,1
neptune,neptun,0.60229474,1
normal,normal,0.0036771104,0
normal,normal,0.0025412203,0
normal,normal,0.005766486,0
normal,normal,0.0009238756,0
neptune,neptun,0.68032664,1
neptune,neptun,0.69222766,1
normal,normal,0.00697055,0
neptune,neptun,0.6048717,1
normal,normal,0.0034175722,0
normal,normal,0.0060123433,0
normal,normal,0.013015516,0
normal,normal,0.042446345,0
neptune,neptun,0.66315544,1
normal,normal,0.00093523087,0
neptune,neptun,0.665669,1
neptune,neptun,0.337199,1
normal,normal,0.023033,0
neptune,neptun,0.578993,1
neptune,neptun,0.30464622,1
normal,normal,0.002865666,0
normal,normal,0.002216398,0
neptune,neptun,0.66236764,1
normal,normal,0.043902766,0
normal,normal,0.0011119231,0
normal,normal,0.0008012723,0
back,normal,0.024795623,0
normal,normal,0.0015329465,0
normal,normal,0.028049573,0
portsweep,portsw,0.3214492,1
neptune,neptun,0.42954203,1
ipsweep,normal,0.07446357,0
normal,normal,0.06878561,0
normal,snmpge,0.098566055,1
neptune,neptun,0.6050173,1
normal,normal,0.0012530545,0
portsweep,portsw,0.5366789,1
neptune,neptun,0.6341418,1
ipsweep,ipswee,0.9113288,1
normal,normal,0.002697589,0
neptune,neptun,0.60237515,1
normal,normal,0.006958229,0
normal,normal,0.045578316,0
satan,satan,1.1988401,1
portsweep,portsw,0.299333,1
neptune,neptun,0.5909012,1
normal,normal,0.0054376526,0
normal,normal,0.029240938,0
neptune,neptun,0.40378833,1
normal,satan,0.09808742,1
normal,normal,0.0010975614,0
satan,satan,0.90044916,1
neptune,neptun,0.5943629,1
normal,normal,0.008601558,0
neptune,neptun,0.6003216,1
normal,normal,0.0013443165,0
normal,apache,0.1463074,1
normal,normal,0.0010535878,0
neptune,neptun,0.67496735,1
neptune,neptun,0.6914038,1
neptune,neptun,0.6393004,1
normal,normal,0.003898153,0
ipsweep,normal,0.05675977,0
normal,normal,0.0060627046,0
neptune,neptun,0.534946,1
normal,normal,0.0076614735,0
normal,normal,0.0029047236,0
nmap,nmap,0.47588357,1
normal,normal,0.009556407,0
normal,normal,0.008563694,0
normal,normal,0.03814748,0
normal,normal,0.010557476,0
normal,normal,0.009681729,0
neptune,neptun,0.7001898,1
normal,normal,0.005530953,0
normal,normal,0.045476444,0
neptune,neptun,0.60269964,1
normal,normal,0.016441893,0
normal,ipswee,0.08474168,1
ipsweep,ipswee,0.25696778,1
normal,normal,0.0009613729,0
normal,normal,0.021040754,0
neptune,neptun,0.552984,1
normal,normal,0.0022382205,0
smurf,normal,0.05196943,0
normal,normal,0.0025340943,0
normal,normal,0.019755265,0
normal,normal,0.028052092,0
neptune,neptun,0.598369,1
normal,normal,0.021343676,0
neptune,neptun,0.311879,1
teardrop,teardr,3.7441676,1
normal,normal,0.002616001,0
normal,normal,0.061103188,0
normal,normal,0.007545526,0
satan,satan,0.115114674,1
normal,normal,0.036292654,0
normal,normal,0.00043506175,0
ipsweep,ipswee,0.31060475,1
normal,normal,0.0028687129,0
normal,phf,0.43398315,1
normal,normal,0.03225876,0
normal,warezc,0.1591893,1
neptune,neptun,0.58517665,1
normal,normal,0.0068319878,0
neptune,neptun,0.30663994,1
normal,normal,0.0004714615,0
normal,normal,0.032840427,0
normal,normal,0.00450516,0
normal,normal,0.0008458156,0
nmap,nmap,0.62468475,1
neptune,neptun,0.60879874,1
neptune,neptun,0.30437395,1
normal,normal,0.0021342654,0
normal,normal,0.0035495993,0
neptune,neptun,0.30375898,1
normal,saint,0.11762107,1
normal,normal,0.0067888508,0
neptune,neptun,0.5301932,1
portsweep,portsw,0.6329631,1
normal,normal,0.0032764021,0
normal,normal,0.0072313836,0
neptune,neptun,0.6915645,1
normal,normal,0.03796734,0
normal,normal,0.004606376,0
neptune,neptun,0.62860495,1
normal,normal,0.0012557969,0
normal,normal,0.0011639392,0
normal,normal,0.0095752105,0
normal,normal,0.002776902,0
normal,ipswee,0.10319431,1
neptune,neptun,0.71729726,1
neptune,neptun,0.58170736,1
normal,normal,0.016821986,0
neptune,neptun,0.5776585,1
portsweep,portsw,0.57241106,1
normal,normal,0.007322771,0
normal,normal,0.0026259094,0
neptune,neptun,0.66135,1
normal,normal,0.0036458243,0
normal,normal,0.0027347966,0
teardrop,teardr,3.705179,1
satan,satan,1.5563247,1
normal,normal,0.0012359401,0
neptune,neptun,0.68195087,1
neptune,neptun,0.2908776,1
normal,normal,0.0026170611,0
normal,apache,0.28728682,1
ipsweep,ipswee,0.22771886,1
normal,normal,0.0334991,0
neptune,neptun,0.5969797,1
portsweep,portsw,0.9052412,1
neptune,neptun,0.66650534,1
ipsweep,ipswee,0.2275307,1
normal,normal,0.011007086,0
satan,satan,1.3572837,1
normal,normal,0.0008526381,0
normal,normal,0.0009665794,0
smurf,smurf,0.43603927,1
satan,satan,1.3057319,1
neptune,neptun,0.6075006,1
neptune,neptun,0.6969566,1
back,normal,0.031354174,0
neptune,neptun,0.73483044,1
neptune,neptun,0.375196,1
neptune,neptun,0.53523225,1
neptune,neptun,0.55696887,1
normal,normal,0.001741166,0
normal,normal,0.009980096,0
normal,normal,0.011154974,0
neptune,neptun,0.5492813,1
normal,normal,0.0012350079,0
normal,normal,0.007467348,0
normal,normal,0.04489259,0
neptune,neptun,0.599531,1
normal,normal,0.007818198,0
warezclient,warezc,0.13535918,1
normal,apache,0.18334162,1
normal,normal,0.00083006505,0
normal,normal,0.009897327,0
normal,normal,0.007973406,0
normal,normal,0.009388029,0
portsweep,portsw,0.7922537,1
normal,normal,0.0026699284,0
normal,normal,0.004061896,0
normal,normal,0.0018141341,0
normal,normal,0.011609606,0
neptune,neptun,0.6231117,1
neptune,neptun,0.41055652,1
neptune,neptun,0.6913533,1
normal,normal,0.00044555933,0
normal,normal,0.0028089464,0
neptune,neptun,0.6700481,1
normal,normal,0.043309603,0
neptune,neptun,0.5903174,1
normal,normal,0.073246084,0
neptune,neptun,0.6005987,1
normal,normal,0.0035302073,0
normal,normal,0.051179342,0
smurf,smurf,0.40330485,1
normal,normal,0.0060723163,0
normal,normal,0.023711435,0
neptune,neptun,0.66936547,1
normal,normal,0.001212211,0
neptune,neptun,0.6117129,1
ipsweep,ipswee,0.23664922,1
normal,normal,0.0009183824,0
normal,normal,0.0028464005,0
satan,satan,1.1068457,1
neptune,neptun,0.52489173,1
normal,normal,0.0148927495,0
teardrop,teardr,3.708662,1
neptune,neptun,0.33020923,1
normal,normal,0.0029875904,0
neptune,neptun,0.39128268,1
neptune,neptun,0.5485352,1
normal,normal,0.06601616,0
normal,normal,0.0018800213,0
neptune,neptun,0.6006522,1
neptune,neptun,0.6492098,1
satan,satan,0.48746687,1
normal,normal,0.06834928,0
neptune,neptun,0.66034395,1
normal,normal,0.0031916185,0
normal,normal,0.0031592823,0
normal,normal,0.0051376657,0
portsweep,portsw,0.61160177,1
normal,mscan,0.10689478,1
ipsweep,ipswee,0.25555846,1
normal,normal,0.0008372679,0
normal,normal,0.0078352885,0
neptune,neptun,0.71763635,1
normal,normal,0.0011387843,0
normal,normal,0.0036121493,0
neptune,neptun,0.65049654,1
satan,satan,0.22911339,1
normal,normal,0.00043576545,0
neptune,neptun,0.30489978,1
normal,normal,0.0069256094,0
normal,normal,0.001016507,0
normal,normal,0.022980643,0
neptune,neptun,0.70502245,1
normal,normal,0.004261525,0
normal,normal,0.00819191,0
neptune,neptun,0.32544515,1
normal,normal,0.001466485,0
neptune,neptun,0.515283,1
neptune,neptun,0.56211877,1
normal,normal,0.0173532,0
normal,normal,0.033640355,0
neptune,neptun,0.40887937,1
normal,normal,0.004944262,0
neptune,neptun,0.6733608,1
normal,normal,0.002885755,0
normal,normal,0.054001626,0
normal,normal,0.0020965405,0
neptune,neptun,0.693247,1
normal,normal,0.0071075247,0
neptune,neptun,0.40917197,1
normal,normal,0.0009525289,0
normal,normal,0.00092371384,0
normal,normal,0.0547653,0
normal,normal,0.003208522,0
normal,normal,0.033463094,0
normal,normal,0.0050628027,0
neptune,neptun,0.69574064,1
neptune,neptun,0.6461326,1
normal,normal,0.05225344,0
satan,normal,0.06625817,0
normal,normal,0.0031433424,0
neptune,neptun,0.42995805,1
neptune,neptun,0.6357425,1
normal,normal,0.0011387239,0
satan,satan,0.9926286,1
normal,normal,0.0076363445,0
normal,normal,0.0076100803,0
normal,normal,0.06315301,0
neptune,neptun,0.39055842,1
normal,normal,0.01584761,0
neptune,neptun,0.6383874,1
normal,normal,0.0025964647,0
normal,normal,0.0023365486,0
normal,normal,0.0021166715,0
normal,normal,0.0013246895,0
normal,normal,0.0056215315,0
normal,smurf,0.09425436,1
normal,normal,0.0014111412,0
neptune,neptun,0.71906865,1
portsweep,portsw,0.5702303,1
normal,normal,0.0020862855,0
neptune,neptun,0.43642902,1
satan,satan,0.9485593,1
normal,normal,0.0025369022,0
normal,normal,0.049732246,0
neptune,neptun,0.6485899,1
neptune,neptun,0.30388406,1
neptune,neptun,0.29069427,1
neptune,neptun,0.31093112,1
normal,normal,0.0011366337,0
normal,normal,0.0142924115,0
neptune,neptun,0.6733764,1
neptune,neptun,0.51812387,1
normal,apache,0.14155787,1
normal,normal,0.012785596,0
neptune,neptun,0.672032,1
neptune,neptun,0.38587096,1
neptune,neptun,0.59367675,1
normal,normal,0.022326237,0
normal,normal,0.01091504,0
normal,normal,0.044599954,0
neptune,neptun,0.5918961,1
normal,normal,0.012637179,0
normal,normal,0.017188812,0
normal,normal,0.019131629,0
normal,normal,0.011457697,0
neptune,neptun,0.5134567,1
normal,normal,0.008611488,0
smurf,smurf,0.2798773,1
back,normal,0.04095003,0
neptune,neptun,0.71787125,1
neptune,neptun,0.5351122,1
neptune,neptun,0.5978186,1
normal,normal,0.0068352954,0
ipsweep,ipswee,0.2373848,1
neptune,neptun,0.69730073,1
normal,normal,0.008398283,0
normal,normal,0.002187938,0
normal,normal,0.0075785164,0
normal,normal,0.008062852,0
normal,normal,0.02536399,0
normal,normal,0.0033862523,0
neptune,neptun,0.6755192,1
neptune,neptun,0.71142125,1
normal,warezc,0.15857941,1
ipsweep,ipswee,0.24219754,1
normal,normal,0.0023417217,0
nmap,normal,0.04906814,0
